sample_id,date,hour,city,weather,cloud_cover,humidity,temperature,precipitation,solar_altitude,outdoor_lux
314,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,41.7,8640.0
315,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,41.6,8650.0
316,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,41.6,8690.0
317,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,41.5,8730.0
318,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,41.5,8880.0
319,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,41.4,9160.0
320,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,41.4,9600.0
321,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,41.3,10270.0
322,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,41.2,11060.0
323,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,41.2,11940.0
324,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,41.1,12700.0
325,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,41.1,13130.0
326,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,41.0,13250.0
327,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,41.0,13130.0
328,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,40.9,12900.0
329,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,40.8,12660.0
330,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,40.8,12490.0
331,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,40.7,12460.0
332,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,40.7,12400.0
333,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,40.6,12200.0
334,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,40.5,12050.0
335,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,40.5,12210.0
336,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,40.4,12490.0
337,2016-03-16,13,巴黎,雨,1.0,0.82,4.3,0.7,40.3,12790.0
338,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,40.3,13280.0
339,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,40.2,13830.0
340,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,40.1,14210.0
341,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,40.0,14340.0
342,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,40.0,14150.0
343,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,39.9,13930.0
344,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,39.8,13750.0
345,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,39.7,13840.0
346,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,39.7,14530.0
347,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,39.6,15260.0
348,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,39.5,15960.0
349,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,39.4,16720.0
350,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,39.4,17580.0
351,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,39.3,18570.0
352,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,39.2,19330.0
353,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,39.1,19700.0
354,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,39.0,19580.0
355,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,38.9,19650.0
356,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,38.9,19790.0
357,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,38.8,19870.0
358,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,38.7,19610.0
359,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,38.6,18920.0
360,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,38.5,18560.0
361,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,38.4,18480.0
362,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,38.3,17600.0
363,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,38.2,16110.0
364,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,38.2,15560.0
365,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,38.1,16400.0
366,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,38.0,16810.0
367,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,37.9,16660.0
368,2016-03-16,14,巴黎,雨,1.0,0.82,4.3,0.7,37.8,16410.0
369,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,37.7,16580.0
370,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,37.6,17610.0
371,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,37.5,18150.0
372,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,37.4,17930.0
373,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,37.3,18630.0
374,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,37.2,18740.0
375,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,37.1,17750.0
376,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,37.0,17330.0
377,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,36.9,18060.0
378,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,36.8,18910.0
379,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,36.7,19760.0
380,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,36.6,20000.0
381,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,36.5,18710.0
382,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,36.4,17200.0
383,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,36.3,17800.0
384,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,36.2,19210.0
385,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,36.1,19230.0
386,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,36.0,17400.0
387,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,35.9,15130.0
388,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,35.8,13960.0
389,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,35.7,13370.0
390,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,35.5,13460.0
391,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,35.4,14400.0
392,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,35.3,15440.0
393,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,35.2,16440.0
394,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,35.1,19090.0
395,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,35.0,23170.0
396,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,34.9,23460.0
397,2016-03-16,14,巴黎,雨,1.0,0.86,4.6,0.7,34.8,22680.0
398,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,34.7,23620.0
399,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,34.5,23550.0
400,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,34.4,22010.0
401,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,34.3,20930.0
402,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,34.2,20490.0
403,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,34.1,20900.0
404,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,34.0,21360.0
405,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,33.8,21130.0
406,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,33.7,20730.0
407,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,33.6,19760.0
408,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,33.5,18510.0
409,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,33.4,19090.0
410,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,33.2,19790.0
411,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,33.1,19790.0
412,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,33.0,18860.0
413,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,32.9,16940.0
414,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,32.7,14590.0
415,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,32.6,12640.0
416,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,32.5,11470.0
417,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,32.4,11390.0
418,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,32.2,11650.0
419,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,32.1,11850.0
420,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,32.0,12210.0
421,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,31.9,11470.0
422,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,31.7,10940.0
423,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,31.6,10590.0
424,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,31.5,9450.0
425,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,31.4,9050.0
426,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,31.2,8810.0
427,2016-03-16,15,巴黎,雨,1.0,0.86,4.6,0.7,31.1,8430.0
428,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,31.0,8080.0
429,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,30.8,8090.0
430,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,30.7,8930.0
431,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,30.6,10130.0
432,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,30.4,10510.0
433,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,30.3,10150.0
434,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,30.2,9610.0
435,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,30.0,8990.0
436,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,29.9,9130.0
437,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,29.8,9190.0
438,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,29.6,8550.0
439,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,29.5,8340.0
440,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,29.4,8530.0
441,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,29.2,8840.0
442,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,29.1,9510.0
443,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,28.9,10470.0
444,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,28.8,11120.0
445,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,28.7,11230.0
446,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,28.5,11480.0
447,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,28.4,12030.0
448,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,28.2,13490.0
449,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,28.1,14950.0
450,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,28.0,14830.0
451,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,27.8,14540.0
452,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,27.7,14400.0
453,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,27.5,13720.0
454,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,27.4,12590.0
455,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,27.3,11330.0
456,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,27.1,9830.0
457,2016-03-16,15,巴黎,雨,0.97,0.8,5.3,0.3,27.0,8120.0
458,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,26.8,6632.0
459,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,26.7,5917.0
460,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,26.5,5795.0
461,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,26.4,5750.0
462,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,26.2,6100.0
463,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,26.1,6678.0
464,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,25.9,6571.0
465,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,25.8,6023.0
466,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,25.7,5795.0
467,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,25.5,5856.0
468,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,25.4,5795.0
469,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,25.2,5491.0
470,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,25.1,5430.0
471,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,24.9,5674.0
472,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,24.8,5598.0
473,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,24.6,5324.0
474,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,24.5,5293.0
475,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,24.3,5217.0
476,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,24.2,5035.0
477,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,24.0,4898.0
478,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,23.9,4791.0
479,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,23.7,4670.0
480,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,23.6,4487.0
481,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,23.4,4305.0
482,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,23.3,4107.0
483,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,23.1,3955.0
484,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,22.9,3955.0
485,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,22.8,4061.0
486,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,22.6,4198.0
487,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,22.5,4305.0
488,2016-03-16,16,巴黎,雨,0.97,0.8,5.3,0.3,22.3,4320.0
489,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,22.2,4229.0
490,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,22.0,4031.0
491,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,21.9,3864.0
492,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,21.7,3879.0
493,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,21.6,4061.0
494,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,21.4,4107.0
495,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,21.2,4016.0
496,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,21.1,3833.0
497,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,20.9,3635.0
498,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,20.8,3575.0
499,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,20.6,3635.0
500,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,20.5,3772.0
501,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,20.3,3955.0
502,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,20.1,4198.0
503,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,20.0,4563.0
504,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,19.8,5035.0
505,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,19.7,5430.0
506,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,19.5,5598.0
507,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,19.4,5537.0
508,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,19.2,5339.0
509,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,19.0,5187.0
510,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,18.9,4867.0
511,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,18.7,4335.0
512,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,18.5,3833.0
513,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,18.4,3392.0
514,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,18.2,3149.0
515,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,18.1,3027.0
516,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,17.9,3042.0
517,2016-03-16,16,巴黎,雨,0.98,0.84,4.8,0.8,17.7,2981.0
518,2016-03-16,17,巴黎,雨,0.98,0.84,4.8,0.8,17.6,2951.0
519,2016-03-16,17,巴黎,雨,0.98,0.84,4.8,0.8,17.4,2814.0
520,2016-03-16,17,巴黎,雨,0.98,0.84,4.8,0.8,17.3,2647.0
521,2016-03-16,17,巴黎,雨,0.98,0.84,4.8,0.8,17.1,2510.0
522,2016-03-16,17,巴黎,雨,0.98,0.84,4.8,0.8,16.9,2373.0
523,2016-03-16,17,巴黎,雨,0.98,0.84,4.8,0.8,16.8,2266.0
524,2016-03-16,17,巴黎,雨,0.98,0.84,4.8,0.8,16.6,2130.0
525,2016-03-16,17,巴黎,雨,0.98,0.84,4.8,0.8,16.4,1993.0
526,2016-03-16,17,巴黎,雨,0.98,0.84,4.8,0.8,16.3,1856.0
527,2016-03-16,17,巴黎,雨,0.98,0.84,4.8,0.8,16.1,1780.0
528,2016-03-16,17,巴黎,雨,0.98,0.84,4.8,0.8,16.0,1734.0
529,2016-03-16,17,巴黎,雨,0.98,0.84,4.8,0.8,15.8,1719.0
530,2016-03-16,17,巴黎,雨,0.98,0.84,4.8,0.8,15.6,1749.0
531,2016-03-16,17,巴黎,雨,0.98,0.84,4.8,0.8,15.5,1764.0
532,2016-03-16,17,巴黎,雨,0.98,0.84,4.8,0.8,15.3,1734.0
533,2016-03-16,17,巴黎,雨,0.98,0.84,4.8,0.8,15.1,1719.0
534,2016-03-16,17,巴黎,雨,0.98,0.84,4.8,0.8,15.0,1749.0
535,2016-03-19,8,巴黎,晴,0.0,0.93,0.5,0.0,15.1,19330.0
536,2016-03-19,8,巴黎,晴,0.0,0.93,0.5,0.0,15.3,19580.0
537,2016-03-19,8,巴黎,晴,0.0,0.93,0.5,0.0,15.4,19830.0
538,2016-03-19,8,巴黎,晴,0.0,0.93,0.5,0.0,15.6,20140.0
539,2016-03-19,8,巴黎,晴,0.0,0.93,0.5,0.0,15.8,20440.0
540,2016-03-19,8,巴黎,晴,0.0,0.93,0.5,0.0,15.9,20670.0
541,2016-03-19,8,巴黎,晴,0.0,0.93,0.5,0.0,16.1,20930.0
542,2016-03-19,8,巴黎,晴,0.0,0.93,0.5,0.0,16.3,21220.0
543,2016-03-19,8,巴黎,晴,0.0,0.93,0.5,0.0,16.4,21570.0
544,2016-03-19,8,巴黎,晴,0.0,0.93,0.5,0.0,16.6,21890.0
545,2016-03-19,8,巴黎,晴,0.0,0.93,0.5,0.0,16.8,22270.0
546,2016-03-19,8,巴黎,晴,0.0,0.93,0.5,0.0,16.9,22540.0
547,2016-03-19,8,巴黎,晴,0.0,0.93,0.5,0.0,17.1,22850.0
548,2016-03-19,8,巴黎,晴,0.0,0.93,0.5,0.0,17.3,23110.0
549,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,17.4,23460.0
550,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,17.6,23770.0
551,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,17.8,24120.0
552,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,17.9,24500.0
553,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,18.1,24750.0
554,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,18.2,25130.0
555,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,18.4,25390.0
556,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,18.6,25660.0
557,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,18.7,26030.0
558,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,18.9,26480.0
559,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,19.1,26820.0
560,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,19.2,27180.0
561,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,19.4,27390.0
562,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,19.5,27640.0
563,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,19.7,27900.0
564,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,19.9,28140.0
565,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,20.0,28440.0
566,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,20.2,28820.0
567,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,20.4,29190.0
568,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,20.5,29430.0
569,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,20.7,29720.0
570,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,20.8,30210.0
571,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,21.0,30570.0
572,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,21.2,30700.0
573,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,21.3,30970.0
574,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,21.5,31120.0
575,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,21.6,31430.0
576,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,21.8,31670.0
577,2016-03-19,8,巴黎,晴,0.0,0.92,2.1,0.0,21.9,32030.0
578,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,22.1,32310.0
579,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,22.3,32640.0
580,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,22.4,32930.0
581,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,22.6,33330.0
582,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,22.7,33600.0
583,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,22.9,33920.0
584,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,23.0,34250.0
585,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,23.2,34530.0
586,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,23.4,34850.0
587,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,23.5,35260.0
588,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,23.7,35470.0
589,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,23.8,35750.0
590,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,24.0,35880.0
591,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,24.1,36140.0
592,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,24.3,36570.0
593,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,24.4,36930.0
594,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,24.6,37280.0
595,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,24.7,37540.0
596,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,24.9,37840.0
597,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,25.1,37910.0
598,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,25.2,38320.0
599,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,25.4,38530.0
600,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,25.5,39000.0
601,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,25.7,39300.0
602,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,25.8,39640.0
603,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,26.0,40000.0
604,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,26.1,40190.0
605,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,26.3,40370.0
606,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,26.4,40550.0
607,2016-03-19,9,巴黎,晴,0.0,0.92,2.1,0.0,26.6,40610.0
608,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,26.7,41100.0
609,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,26.9,41430.0
610,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,27.0,41810.0
611,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,27.1,42130.0
612,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,27.3,42620.0
613,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,27.4,42800.0
614,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,27.6,43170.0
615,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,27.7,43590.0
616,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,27.9,43740.0
617,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,28.0,43960.0
618,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,28.2,44350.0
619,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,28.3,44660.0
620,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,28.5,45050.0
621,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,28.6,45220.0
622,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,28.7,45540.0
623,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,28.9,45900.0
624,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,29.0,46170.0
625,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,29.2,46140.0
626,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,29.3,46330.0
627,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,29.5,46570.0
628,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,29.6,47180.0
629,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,29.7,47330.0
630,2016-03-19,9,巴黎,晴,0.0,0.83,6.0,0.0,29.9,47650.0
